"Student_ID","Term","Section_ID","Instructor_ID","Main_CourseID","Gender","Age","Ethnicity","FirstGen","Military","FosterYouth","DSPS","FinAid","Units_Attempted_Beg_Of_Term","GPA_Beg_Of_Term","TermUnitsAttempted","K12_Student","First_Time_College_Student","Nonresident_Tuition_Exempt","International","Nonresident","WR_Center","Main_Course_SuccessFlag","Main_Course_GradePoints","HS_GPA","Online","N_Center_Visits","Center_Attendance_Hours","N_Conf"
411,"Year 1 Fall",88,8483,"ENG 1","Female",19,"Asian",0,0,0,1,0,40,3.325,15,0,0,0,0,0,0,1,4,3,0,NA,NA,NA
412,"Year 1 Fall",114,1938,"ENG 1","Female",18,"White, Non-Hispanic",1,0,0,0,0,8,4,13,0,1,0,0,0,0,1,4,4,1,NA,NA,NA
413,"Year 1 Fall",83,9927,"ENG 1","Male",22,"Asian",0,0,0,0,0,27,2.40740740740741,7,0,0,0,0,0,0,1,2,NA,0,NA,NA,NA
415,"Year 1 Fall",166,2321,"ENG 1","Male",17,"Mixed Ethnicity",0,0,0,0,0,36,4,8,1,0,0,0,0,0,1,4,3.922,0,NA,NA,NA
418,"Year 1 Fall",93,2017,"ENG 1","Female",17,"Asian",0,0,0,0,1,29,3.10344827586207,17,0,0,0,0,0,0,1,4,3.75,0,NA,NA,NA
420,"Year 1 Fall",106,2017,"ENG 1","Female",20,"Asian",0,0,0,0,1,32,3.34375,15,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA
426,"Year 1 Fall",166,2321,"ENG 1","Female",39,"Asian",1,0,0,0,0,61,3.40163934426229,13,0,0,0,1,0,0,1,3,NA,0,NA,NA,NA
430,"Year 1 Fall",101,3984,"ENG 1","Female",21,"White, Non-Hispanic",0,0,0,1,1,41,2.31707317073171,9,0,0,0,0,0,1,1,2,NA,0,28,24.4958333333333,NA
431,"Year 1 Fall",165,1953,"ENG 1","Female",19,"Mixed Ethnicity",1,0,0,0,1,7,4,15,0,1,0,0,0,0,1,4,3.4,0,NA,NA,NA
432,"Year 1 Fall",84,2001,"ENG 1","Male",22,"Asian",0,0,0,0,0,61,2.38524590163934,13,0,0,0,1,0,0,0,0,NA,0,NA,NA,NA
434,"Year 1 Fall",103,9412,"ENG 1","Female",30,"White, Non-Hispanic",1,0,0,0,0,47,3.87234042553191,12,0,0,0,0,0,0,1,4,NA,0,NA,NA,NA
437,"Year 1 Fall",95,2351,"ENG 1","Male",20,"White, Non-Hispanic",0,0,0,1,0,49,2.57142857142857,10,0,0,0,0,0,0,1,3,NA,0,NA,NA,NA
440,"Year 1 Fall",110,3598,"ENG 1","Male",26,"Hispanic / Latino",1,0,0,0,0,3,0,4,0,0,0,0,0,0,0,1,2.7,0,NA,NA,NA
450,"Year 1 Fall",114,1938,"ENG 1","Female",42,"White, Non-Hispanic",1,0,0,0,1,31,4,12,0,0,0,0,0,0,1,4,NA,1,NA,NA,NA
455,"Year 1 Fall",97,1833,"ENG 1","Female",17,"Mixed Ethnicity",0,0,0,0,1,7,2.71428571428571,8,0,1,0,0,0,0,1,4,3.8,0,NA,NA,NA
460,"Year 1 Fall",111,8605,"ENG 1","Male",20,"White, Non-Hispanic",1,0,0,0,1,20.5,2.48780487804878,12,0,0,0,0,0,0,1,2,3,1,NA,NA,NA
461,"Year 1 Fall",86,1515,"ENG 1","Female",20,"Hispanic / Latino",0,0,0,0,1,48,2.64583333333333,9,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA
463,"Year 1 Fall",165,1953,"ENG 1","Male",17,"White, Non-Hispanic",0,0,0,0,0,47,3.80851063829787,8,1,0,0,0,0,0,1,4,3.455,0,NA,NA,NA
465,"Year 1 Fall",84,2001,"ENG 1","Male",20,"Asian",0,0,0,0,0,34,2.76470588235294,18,0,0,0,0,0,0,1,3,2.5,0,NA,NA,NA
466,"Year 1 Fall",95,2351,"ENG 1","Male",20,"Hispanic / Latino",1,0,0,0,1,3,2,4,0,0,0,0,0,0,1,2,3,0,NA,NA,NA
468,"Year 1 Fall",77,1658,"ENG 1","Female",20,"White, Non-Hispanic",0,0,0,0,0,40,3.2,4,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA
469,"Year 1 Fall",74,5224,"ENG 1","Female",20,"Asian",0,0,0,0,1,16,2,11,0,0,0,0,0,0,1,3,3.4,0,NA,NA,NA
473,"Year 1 Fall",110,3598,"ENG 1","Female",28,"White, Non-Hispanic",1,0,0,0,1,35,4,8,0,0,0,0,0,1,1,4,NA,0,24,24.8983333333334,11
474,"Year 1 Fall",95,2351,"ENG 1","Male",19,"Asian",0,0,0,0,0,42,3.11904761904762,17.5,0,0,0,0,0,0,1,2,2.672,0,NA,NA,NA
475,"Year 1 Fall",73,9589,"ENG 1","Female",20,"Mixed Ethnicity",0,0,0,0,0,54.5,3.14678899082569,10,0,0,0,0,0,1,1,3,NA,0,3,4.57972222222222,NA
476,"Year 1 Fall",114,1938,"ENG 1","Female",18,"Mixed Ethnicity",0,0,0,0,1,18,3.83333333333333,25,0,0,0,0,0,0,1,4,3.3,1,NA,NA,NA
482,"Year 1 Fall",112,9569,"ENG 1","Female",19,"Mixed Ethnicity",1,0,0,0,1,26.5,2.86792452830189,10,0,0,0,0,0,0,1,4,2.83,1,NA,NA,NA
485,"Year 1 Fall",113,9569,"ENG 1","Female",20,"White, Non-Hispanic",1,0,0,0,0,35,3.82857142857143,7,0,0,0,0,0,0,1,4,3.078,1,NA,NA,NA
487,"Year 1 Fall",85,4776,"ENG 1","Female",20,"Hispanic / Latino",0,0,0,0,1,53,2.39622641509434,7,0,0,0,0,0,0,0,0,1.466,0,NA,NA,NA
488,"Year 1 Fall",108,8975,"ENG 1","Female",20,"Asian",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.5,0,1,0.0788888888888889,NA
491,"Year 1 Fall",72,2038,"ENG 1","Male",20,"White, Non-Hispanic",0,0,0,0,1,50,2.58,11,0,0,0,0,0,1,0,0,2.689,0,4,1.52,NA
492,"Year 1 Fall",93,2017,"ENG 1","Female",23,"Hispanic / Latino",0,0,0,0,1,10,3.5,7,0,0,0,0,0,0,0,0,3,0,NA,NA,NA
494,"Year 1 Fall",164,9935,"ENG 1","Female",39,"Mixed Ethnicity",1,0,0,1,1,39,2.80769230769231,3,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA
498,"Year 1 Fall",95,2351,"ENG 1","Female",20,"Mixed Ethnicity",1,0,0,0,0,23,2.26086956521739,7,0,0,0,0,0,1,1,2,2.493,0,NA,NA,NA
501,"Year 1 Fall",114,1938,"ENG 1","Male",52,"Mixed Ethnicity",1,0,0,0,1,39.5,2.53164556962025,4,0,0,0,0,0,0,1,4,NA,1,NA,NA,NA
503,"Year 1 Fall",72,2038,"ENG 1","Female",20,"Hispanic / Latino",1,0,0,0,1,25,0.88,9,0,0,0,0,0,0,1,3,3.02,0,NA,NA,NA
508,"Year 1 Fall",101,3984,"ENG 1","Female",20,"White, Non-Hispanic",0,0,0,1,0,25,2.92,4,0,0,0,0,0,0,1,3,3.348,0,NA,NA,NA
512,"Year 1 Fall",74,5224,"ENG 1","Female",18,"Mixed Ethnicity",0,0,0,0,0,4.5,4,15,0,1,0,0,0,0,1,3,3.4,0,NA,NA,NA
513,"Year 1 Fall",113,9569,"ENG 1","Female",21,"Hispanic / Latino",1,0,0,0,0,51,2.82352941176471,10,0,0,0,0,0,0,1,3,NA,1,NA,NA,NA
520,"Year 1 Fall",113,9569,"ENG 1","Female",20,"Mixed Ethnicity",0,0,0,0,0,13,3.76923076923077,14,0,0,0,0,0,0,1,3,3.8,1,NA,NA,NA
523,"Year 1 Fall",92,1597,"ENG 1","Male",20,"Asian",1,0,0,0,1,31,3.38709677419355,12,0,0,0,0,0,0,1,3,2.7,0,NA,NA,NA
527,"Year 1 Fall",86,1515,"ENG 1","Male",18,"Mixed Ethnicity",1,0,0,0,0,7,4,12,0,1,0,0,0,0,1,4,3.62,0,NA,NA,NA
528,"Year 1 Fall",95,2351,"ENG 1","Female",19,"Asian",1,0,0,0,1,15,1.8,0,0,0,0,0,0,0,0,0,3.75,0,NA,NA,NA
532,"Year 1 Fall",95,2351,"ENG 1","Male",18,"Asian",0,0,0,0,0,3,4,15,0,1,0,0,0,0,1,4,3.56,0,NA,NA,NA
537,"Year 1 Fall",110,3598,"ENG 1","Male",20,"Mixed Ethnicity",0,0,0,0,0,27,2.18518518518519,15,0,0,1,0,0,0,1,2,2.3,0,NA,NA,NA
538,"Year 1 Fall",103,9412,"ENG 1","Male",20,"Mixed Ethnicity",0,0,0,0,1,12,3.5,12,0,0,1,0,0,0,1,4,3.8,0,NA,NA,NA
540,"Year 1 Fall",91,5224,"ENG 1","Female",19,"White, Non-Hispanic",1,0,0,1,0,24,3.04166666666667,9,0,0,0,0,0,1,1,3,2.816,0,23,31.5511111111111,2
543,"Year 1 Fall",166,2321,"ENG 1","Male",19,"Asian",0,0,0,0,1,27,2.40740740740741,15,0,0,0,0,0,0,1,4,3.15,0,NA,NA,NA
544,"Year 1 Fall",70,9412,"ENG 1","Male",18,"White, Non-Hispanic",0,0,0,0,0,0,0,17,0,1,0,0,0,0,1,3,3.03,0,NA,NA,NA
551,"Year 1 Fall",70,9412,"ENG 1","Male",18,"African American",0,0,0,0,0,4,3,13,0,1,0,0,0,0,1,4,3.2,0,NA,NA,NA
553,"Year 1 Fall",74,5224,"ENG 1","Male",17,"Asian",0,0,0,0,1,10,3,12,0,1,0,0,0,0,1,3,2.85,0,NA,NA,NA
554,"Year 1 Fall",101,3984,"ENG 1","Female",19,"White, Non-Hispanic",1,0,0,0,1,37,3.40540540540541,9,0,0,0,0,0,1,1,3,NA,0,20,24.1027777777778,1
556,"Year 1 Fall",111,8605,"ENG 1","Male",25,"Asian",0,0,0,0,0,5,2,11,0,0,0,0,1,0,1,4,3,1,NA,NA,NA
557,"Year 1 Fall",105,1612,"ENG 1","Male",21,"Mixed Ethnicity",0,0,0,1,1,27.5,2.21818181818182,12,0,0,0,0,0,0,1,2,NA,0,NA,NA,NA
558,"Year 1 Fall",95,2351,"ENG 1","Female",18,"White, Non-Hispanic",0,0,0,0,0,6.5,3.23076923076923,13,0,0,0,0,0,0,1,4,3.4,0,NA,NA,NA
560,"Year 1 Fall",74,5224,"ENG 1","Male",21,"White, Non-Hispanic",1,0,0,1,1,66,2.15151515151515,3,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA
567,"Year 1 Fall",82,1658,"ENG 1","Male",22,"White, Non-Hispanic",0,0,0,0,0,45,2.4,10,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA
568,"Year 1 Fall",104,1612,"ENG 1","Female",43,"White, Non-Hispanic",0,0,0,0,0,20,4,4,0,0,0,0,0,1,1,3,NA,0,20,25.1427777777778,11
570,"Year 1 Fall",71,3598,"ENG 1","Female",17,"White, Non-Hispanic",0,0,0,0,0,4,3.25,18,0,1,0,0,0,1,1,4,3.28,0,25,24.3744444444444,1
571,"Year 1 Fall",115,1938,"ENG 1","Female",20,"Mixed Ethnicity",0,0,0,0,1,27,2.55555555555556,13,0,0,0,0,0,0,1,4,1.184,1,NA,NA,NA
572,"Year 1 Fall",92,1597,"ENG 1","Female",18,"Hispanic / Latino",1,0,0,0,0,5,3,10,0,1,0,0,0,0,1,3,3,0,NA,NA,NA
576,"Year 1 Fall",84,2001,"ENG 1","Female",18,"Mixed Ethnicity",1,0,0,0,0,3,1,12,0,1,0,0,0,0,0,0,2.55,0,NA,NA,NA
578,"Year 1 Fall",85,4776,"ENG 1","Male",18,"White, Non-Hispanic",0,0,0,0,0,4,4,13,0,1,0,0,0,0,1,3,3.25,0,NA,NA,NA
590,"Year 1 Fall",87,3984,"ENG 1","Male",18,"Asian",1,0,0,0,1,3,4,17,0,1,0,0,0,0,1,4,3.34,0,NA,NA,NA
592,"Year 1 Fall",90,2321,"ENG 1","Female",18,"White, Non-Hispanic",0,0,0,0,0,0,0,15,0,1,0,0,0,0,1,4,3.97,0,NA,NA,NA
593,"Year 1 Fall",98,1980,"ENG 1","Female",17,"Asian",0,0,0,0,0,0,0,10,0,1,0,0,0,0,1,4,3.77,0,NA,NA,NA
596,"Year 1 Fall",88,8483,"ENG 1","Male",20,"White, Non-Hispanic",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.7,0,NA,NA,NA
597,"Year 1 Fall",81,2001,"ENG 1","Male",17,"White, Non-Hispanic",0,0,0,0,0,14,3.78571428571429,17,0,0,0,0,0,0,1,4,3.28,0,NA,NA,NA
602,"Year 1 Fall",84,2001,"ENG 1","Male",22,"White, Non-Hispanic",1,0,0,0,1,31,2.12903225806452,6,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA
605,"Year 1 Fall",114,1938,"ENG 1","Female",17,"White, Non-Hispanic",1,0,0,1,0,7,3.42857142857143,15,0,1,0,0,0,0,1,4,3.36,1,NA,NA,NA
606,"Year 1 Fall",70,9412,"ENG 1","Male",18,"Hispanic / Latino",0,0,0,0,0,0,0,13,0,1,0,0,0,0,1,4,3.8,0,NA,NA,NA
607,"Year 1 Fall",72,2038,"ENG 1","Female",20,"White, Non-Hispanic",0,0,0,0,0,15,2.8,10,0,0,0,0,0,0,1,3,NA,0,NA,NA,NA
609,"Year 1 Fall",83,9927,"ENG 1","Male",20,"Asian",1,0,0,0,0,33,2.90909090909091,15,0,0,0,0,0,0,1,4,3.047,0,NA,NA,NA
612,"Year 1 Fall",102,1672,"ENG 1","Male",18,"Mixed Ethnicity",0,0,0,0,0,3,4,11,0,1,0,0,0,0,1,3,3.6,0,NA,NA,NA
615,"Year 1 Fall",221,9102,"ENG 1","Female",27,"Mixed Ethnicity",1,0,0,0,0,5,3,4,0,0,0,0,0,0,0,0,3.83,0,NA,NA,NA
622,"Year 1 Fall",79,9014,"ENG 1","Male",20,"White, Non-Hispanic",1,0,0,0,1,46.5,2.08602150537634,13,0,0,0,0,0,0,1,4,2.64,0,NA,NA,NA
625,"Year 1 Fall",105,1612,"ENG 1","Male",18,"Asian",0,0,0,0,0,11,3.09090909090909,13,0,1,0,0,0,0,1,3,2.7,0,NA,NA,NA
649,"Year 1 Fall",111,8605,"ENG 1","Male",17,"White, Non-Hispanic",0,0,0,0,0,0,0,16,0,1,0,0,0,0,1,3,3.1,1,NA,NA,NA
653,"Year 1 Fall",101,3984,"ENG 1","Female",21,"Asian",1,0,0,0,1,49,3.55102040816327,12,0,0,0,0,0,1,1,4,NA,0,30,24.6213888888889,NA
656,"Year 1 Fall",96,1900,"ENG 1","Female",23,"Asian",0,0,0,0,1,3,1,10,0,0,0,0,0,0,1,4,3.33,0,NA,NA,NA
659,"Year 1 Fall",81,2001,"ENG 1","Female",20,"White, Non-Hispanic",0,0,0,0,0,32,3.90625,6,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA
662,"Year 1 Fall",78,8975,"ENG 1","Male",20,"Mixed Ethnicity",0,0,0,1,1,40,2.3,9,0,0,0,0,0,0,1,2,NA,0,NA,NA,NA
663,"Year 1 Fall",109,8483,"ENG 1","Male",18,"White, Non-Hispanic",0,0,0,0,1,0,0,9,0,1,0,0,0,1,0,1,3.3,0,36,28.7863888888889,5
664,"Year 1 Fall",79,9014,"ENG 1","Female",20,"White, Non-Hispanic",0,0,0,0,0,35,3.05714285714286,15,0,0,0,0,0,0,1,4,NA,0,NA,NA,NA
665,"Year 1 Fall",103,9412,"ENG 1","Female",20,"Asian",1,0,0,0,0,39,2.3974358974359,19,0,0,0,1,0,0,1,2,NA,0,NA,NA,NA
666,"Year 1 Fall",105,1612,"ENG 1","Female",19,"Hispanic / Latino",1,0,0,0,1,19,2.57894736842105,7,0,0,1,0,0,0,1,2,2.33,0,NA,NA,NA
670,"Year 1 Fall",74,5224,"ENG 1","Female",17,"White, Non-Hispanic",0,0,0,1,0,29.5,4,7,1,0,0,0,0,0,1,4,4,0,NA,NA,NA
672,"Year 1 Fall",93,2017,"ENG 1","Female",37,"White, Non-Hispanic",1,0,0,0,1,18,3.66666666666667,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA
673,"Year 1 Fall",95,2351,"ENG 1","Female",21,"Mixed Ethnicity",0,0,0,0,1,11.5,3.30434782608696,12,0,0,0,0,0,0,1,3,3,0,NA,NA,NA
682,"Year 1 Fall",103,9412,"ENG 1","Male",22,"Asian",0,0,0,0,1,28.5,3.78947368421053,12,0,0,0,0,0,0,1,3,4,0,NA,NA,NA
684,"Year 1 Fall",90,2321,"ENG 1","Female",21,"Mixed Ethnicity",1,0,0,0,0,21,3.47619047619048,13,0,0,0,0,0,0,1,3,NA,0,NA,NA,NA
686,"Year 1 Fall",86,1515,"ENG 1","Female",35,"White, Non-Hispanic",0,0,0,0,1,36,3.91666666666667,14,0,0,0,0,0,1,0,0,NA,0,30,27.3319444444444,19
687,"Year 1 Fall",73,9589,"ENG 1","Male",18,"White, Non-Hispanic",0,0,0,0,1,0,0,12,0,1,0,0,0,0,1,4,3.3,0,NA,NA,NA
690,"Year 1 Fall",83,9927,"ENG 1","Male",19,"Asian",0,0,0,0,1,5.5,4,9,0,1,0,0,0,0,0,1,3.66,0,NA,NA,NA
691,"Year 1 Fall",78,8975,"ENG 1","Male",20,"White, Non-Hispanic",1,0,0,0,0,49,2.97959183673469,13,0,0,0,0,0,0,1,3,2.276,0,NA,NA,NA
692,"Year 1 Fall",107,6216,"ENG 1","Female",22,"Mixed Ethnicity",0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,3,3.6,0,NA,NA,NA
694,"Year 1 Fall",87,3984,"ENG 1","Female",18,"Mixed Ethnicity",0,0,1,1,0,7,4,13,0,1,0,0,0,0,1,3,3.76,0,NA,NA,NA
698,"Year 1 Fall",110,3598,"ENG 1","Female",34,"Asian",1,0,0,0,0,20,2.5,7,0,0,0,0,0,1,1,2,NA,0,17,24.2538888888889,5
708,"Year 1 Fall",102,1672,"ENG 1","Male",20,"White, Non-Hispanic",0,0,0,0,0,32,2.78125,10,0,0,0,0,0,0,1,4,3.3,0,NA,NA,NA
713,"Year 1 Fall",101,3984,"ENG 1","Female",24,"White, Non-Hispanic",0,0,0,0,1,47,4,13,0,0,0,0,0,1,1,4,NA,0,34,28.9288888888889,8
714,"Year 1 Fall",108,8975,"ENG 1","Male",19,"Asian",0,0,0,0,0,5,2,11,0,0,0,0,0,1,1,3,2.47,0,5,8.14611111111111,5
721,"Year 1 Fall",95,2351,"ENG 1","Male",24,"Asian",0,0,0,0,1,28.5,4,15,0,0,0,0,0,0,1,3,3,0,NA,NA,NA
723,"Year 1 Fall",115,1938,"ENG 1","Male",21,"Mixed Ethnicity",1,0,0,0,1,33.5,2.08955223880597,7,0,0,0,0,0,0,1,4,NA,1,NA,NA,NA
726,"Year 1 Fall",101,3984,"ENG 1","Male",20,"Asian",0,0,0,0,0,44.5,2.87640449438202,14,0,0,0,1,0,0,1,3,NA,0,NA,NA,NA
731,"Year 1 Fall",94,1649,"ENG 1","Female",19,"White, Non-Hispanic",1,0,0,0,1,24,2.79166666666667,13,0,0,0,0,0,0,1,3,2.652,0,NA,NA,NA
733,"Year 1 Fall",101,3984,"ENG 1","Male",19,"White, Non-Hispanic",0,0,0,0,0,56.5,3.69911504424779,16,0,0,0,1,0,0,1,4,NA,0,NA,NA,NA
741,"Year 1 Fall",111,8605,"ENG 1","Male",33,"White, Non-Hispanic",0,0,0,0,0,3,4,13,0,0,0,0,0,0,1,4,NA,1,NA,NA,NA
742,"Year 1 Fall",104,1612,"ENG 1","Female",19,"Hispanic / Latino",1,0,0,0,0,34.5,2.02898550724638,8,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA
743,"Year 1 Fall",72,2038,"ENG 1","Male",20,"Hispanic / Latino",0,0,0,0,1,23.5,2.46808510638298,11,0,0,0,0,0,1,1,3,NA,0,24,32.6447222222222,NA
747,"Year 1 Fall",88,8483,"ENG 1","Male",20,"African American",0,0,0,0,1,21,3.57142857142857,12,0,0,0,0,0,1,1,3,NA,0,40,25.2930555555556,NA
749,"Year 1 Fall",83,9927,"ENG 1","Female",20,"Asian",0,0,0,0,1,22,2.59090909090909,7,0,0,0,0,0,0,1,3,NA,0,NA,NA,NA
752,"Year 1 Fall",111,8605,"ENG 1","Decline",37,"Mixed Ethnicity",0,0,0,0,1,32,3.8125,14,0,0,0,0,0,1,1,3,NA,1,17,24.9288888888889,4
762,"Year 1 Fall",108,8975,"ENG 1","Female",17,"Mixed Ethnicity",0,0,0,0,1,0,0,14,0,1,0,0,0,1,0,0,2.56,0,22,24.9002777777778,4
766,"Year 1 Fall",94,1649,"ENG 1","Male",21,"White, Non-Hispanic",0,0,0,0,0,30.5,2.91803278688525,10,0,0,0,0,0,1,1,3,3.6,0,13,8.63111111111111,NA
768,"Year 1 Fall",110,3598,"ENG 1","Female",30,"Asian",1,0,0,0,1,33.5,3.85074626865672,8,0,0,0,0,0,1,1,3,NA,0,15,24.9561111111111,7
770,"Year 1 Fall",79,9014,"ENG 1","Female",18,"White, Non-Hispanic",0,0,0,0,1,5,2,14,0,0,0,0,0,1,1,3,3.33,0,4,4.50055555555556,1
774,"Year 1 Fall",72,2038,"ENG 1","Male",19,"Hispanic / Latino",1,0,0,0,1,10,2.5,4,0,0,0,0,0,0,1,2,3.1,0,NA,NA,NA
775,"Year 1 Fall",87,3984,"ENG 1","Male",18,"Asian",0,0,0,0,0,9,2.55555555555556,15,0,1,0,0,0,0,1,3,2.94,0,NA,NA,NA
776,"Year 1 Fall",75,1515,"ENG 1","Female",33,"White, Non-Hispanic",0,0,0,0,1,15,4,11.5,0,0,0,0,0,1,1,3,3,0,24,26.6830555555556,9
778,"Year 1 Fall",79,9014,"ENG 1","Male",19,"Asian",0,0,0,0,1,18,2.16666666666667,17.5,0,0,0,0,0,0,1,3,2.8,0,NA,NA,NA
779,"Year 1 Fall",81,2001,"ENG 1","Male",19,"Mixed Ethnicity",0,0,0,0,0,44,2.15909090909091,10,0,0,0,0,0,0,1,2,2.8,0,NA,NA,NA
781,"Year 1 Fall",110,3598,"ENG 1","Male",18,"White, Non-Hispanic",1,0,0,0,1,6,2,13,0,1,0,0,0,1,1,3,3.1,0,18,18.7580555555556,5
786,"Year 1 Fall",85,4776,"ENG 1","Male",20,"White, Non-Hispanic",1,0,0,0,0,32,2.5,7,0,0,0,0,0,0,1,3,2.7,0,NA,NA,NA
788,"Year 1 Fall",82,1658,"ENG 1","Female",19,"Asian",0,0,0,0,1,43,2.7906976744186,16,0,0,0,0,0,0,1,2,3.22,0,NA,NA,NA
789,"Year 1 Fall",113,9569,"ENG 1","Female",20,"Mixed Ethnicity",0,0,0,0,1,20,2.05,0,0,0,0,0,0,0,0,0,3.7,1,NA,NA,NA
791,"Year 1 Fall",105,1612,"ENG 1","Male",19,"White, Non-Hispanic",1,0,0,0,1,23.5,2.76595744680851,6,0,0,0,0,0,0,0,1,2.67,0,NA,NA,NA
793,"Year 1 Fall",104,1612,"ENG 1","Female",18,"Hispanic / Latino",0,0,0,0,1,29.5,1.91525423728814,8.5,0,0,0,0,0,0,0,0,2.6,0,NA,NA,NA
796,"Year 1 Fall",76,8450,"ENG 1","Female",19,"Asian",0,0,0,0,0,30,4,15,0,0,0,0,0,1,1,4,3.84,0,38,27.2225,3
797,"Year 1 Fall",95,2351,"ENG 1","Female",19,"Asian",0,0,0,0,0,36.5,4,13,0,0,0,0,0,0,1,3,3.59,0,NA,NA,NA
801,"Year 1 Fall",90,2321,"ENG 1","Female",24,"White, Non-Hispanic",0,0,0,1,1,38,2.44736842105263,7,0,0,0,0,1,0,1,2,2.72,0,NA,NA,NA
802,"Year 1 Fall",76,8450,"ENG 1","Female",20,"White, Non-Hispanic",0,0,0,1,0,27,3.22222222222222,10,0,0,0,0,0,1,1,3,3.5,0,22,25.4858333333333,5
803,"Year 1 Fall",74,5224,"ENG 1","Female",18,"Mixed Ethnicity",0,0,0,0,0,29,2.68965517241379,18,0,0,0,0,0,0,1,3,2.8,0,NA,NA,NA
805,"Year 1 Fall",92,1597,"ENG 1","Male",19,"Mixed Ethnicity",0,0,0,0,1,31,3.35483870967742,12,0,0,0,0,0,0,1,4,3.5,0,NA,NA,NA
806,"Year 1 Fall",221,9102,"ENG 1","Female",17,"White, Non-Hispanic",0,0,0,0,0,18,3.16666666666667,8,1,0,0,0,0,0,1,3,3.5,0,NA,NA,NA
809,"Year 1 Fall",82,1658,"ENG 1","Female",19,"Hispanic / Latino",0,0,0,0,1,16,2.375,15,0,0,0,0,0,0,1,2,NA,0,NA,NA,NA
811,"Year 1 Fall",85,4776,"ENG 1","Male",19,"Asian",1,0,0,0,0,20,2.3,14,0,0,0,0,0,1,1,3,2.5,0,NA,NA,NA
818,"Year 1 Fall",77,1658,"ENG 1","Male",19,"White, Non-Hispanic",0,0,0,0,1,15.5,2.7741935483871,10,0,0,0,0,0,1,1,3,2.67,0,27,39.7222222222222,NA
824,"Year 1 Fall",107,6216,"ENG 1","Female",19,"Asian",0,0,0,0,0,46.5,1.44086021505376,18,0,0,0,0,0,1,0,1,2.5,0,NA,NA,NA
826,"Year 1 Fall",100,910,"ENG 1","Male",19,"Mixed Ethnicity",1,0,0,0,0,21,2.19047619047619,11,0,0,0,0,0,0,1,2,3,0,NA,NA,NA
827,"Year 1 Fall",98,1980,"ENG 1","Male",19,"Asian",0,0,0,0,0,0,0,9,0,1,0,0,0,0,1,4,3.35,0,NA,NA,NA
830,"Year 1 Fall",84,2001,"ENG 1","Female",19,"Asian",0,0,0,0,1,17,3.76470588235294,7,0,0,1,0,0,0,1,2,3,0,NA,NA,NA
833,"Year 1 Fall",94,1649,"ENG 1","Male",19,"White, Non-Hispanic",0,0,0,0,0,29,1.89655172413793,7,0,0,0,0,0,0,1,2,2.2,0,NA,NA,NA
835,"Year 1 Fall",73,9589,"ENG 1","Female",19,"White, Non-Hispanic",0,0,0,0,1,33,3.27272727272727,14,0,0,0,0,0,1,1,3,NA,0,4,4.39527777777778,1
836,"Year 1 Fall",77,1658,"ENG 1","Male",18,"White, Non-Hispanic",0,0,0,0,1,5,0,8,0,1,0,0,0,0,0,0,3.2,0,NA,NA,NA
837,"Year 1 Fall",96,1900,"ENG 1","Female",19,"Asian",0,0,0,1,0,25,3.52,0,0,0,0,0,0,0,0,0,3.3,0,NA,NA,NA
838,"Year 1 Fall",96,1900,"ENG 1","Male",19,"Asian",1,0,0,0,0,38.5,3.66233766233766,17,0,0,0,1,0,0,1,4,NA,0,NA,NA,NA
839,"Year 1 Fall",113,9569,"ENG 1","Female",19,"Mixed Ethnicity",0,0,0,0,1,17.5,1.97142857142857,8,0,0,0,0,0,0,0,0,3,1,NA,NA,NA
846,"Year 1 Fall",221,9102,"ENG 1","Male",19,"Asian",0,0,0,0,0,26,2.80769230769231,14,0,0,0,0,0,0,0,1,3,0,NA,NA,NA
848,"Year 1 Fall",81,2001,"ENG 1","Male",19,"Hispanic / Latino",1,0,0,0,1,26,2.5,7,0,0,0,0,0,0,1,2,2.5,0,NA,NA,NA
849,"Year 1 Fall",86,1515,"ENG 1","Female",18,"Hispanic / Latino",1,0,0,0,1,31,2.38709677419355,10,0,0,1,0,0,0,0,0,2.3,0,NA,NA,NA
850,"Year 1 Fall",77,1658,"ENG 1","Female",19,"Hispanic / Latino",1,0,0,0,1,31.5,2.65079365079365,8,0,0,0,0,0,0,0,0,2.8,0,NA,NA,NA
854,"Year 1 Fall",98,1980,"ENG 1","Male",19,"White, Non-Hispanic",0,0,0,0,0,19,2.94736842105263,10,0,0,0,0,0,0,1,4,3.4,0,NA,NA,NA
856,"Year 1 Fall",97,1833,"ENG 1","Male",18,"Mixed Ethnicity",0,0,0,0,1,24.5,1.91836734693878,12,0,0,0,0,0,0,1,3,2.8,0,NA,NA,NA
